Description: Standardized Precipitation Evapotranspiration Index (SPEI) at timescales between 1 and 48 months. Each column is a time series of monthly SPEI values starting on January 1901. Units: standard (Z) scores, i.e. normally distributed values with mean 0 and unit standard deviation. Missing value: NA. Not a number: nan. Version: 2.5 - July 2017. Comment: Using Penman equation for ET. Creators: Santiago Beguería - santiago.begueria_add_the_at_symbol_csic.es and Sergio Vicente-Serrano - svicen_add_the_at_symbol_ipe.csic.es.
SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.92356,1.35007,0.89943,0.83136,0.49189,0.11975,-0.30857,-0.56859,-0.62314,-0.69086,-0.79493,-0.43812,-0.66568,-0.3726,0.08155,0.03538,0.07334,0.10357,0.13467,0.11909,0.22423,0.5928,0.56388,0.46165,0.25169,0.258,0.32038,0.41799,0.54549,0.54474,0.37893,0.33697,0.37756,0.23782,0.30115,0.05191,-0.03509,-0.18683,-0.15974,-0.07071,-0.04611,0.09334,0.10971,0.18971,0.40167,0.66348,0.58707,0.50916
1.07267,1.13224,1.46865,1.12382,1.0822,0.82129,0.56234,0.22302,-0.01083,-0.07877,-0.1804,-0.32025,0.00097,-0.25284,-0.00722,0.39962,0.34947,0.3832,0.40932,0.43345,0.41711,0.51163,0.85263,0.82257,0.71887,0.52002,0.51496,0.56329,0.64995,0.76604,0.76826,0.61389,0.57055,0.60789,0.4652,0.52456,0.27665,0.18866,0.02977,0.0533,0.13898,0.16137,0.2926,0.30499,0.37843,0.58019,0.82382,0.75199
1.71882,1.62856,1.60623,1.76649,1.4725,1.42509,1.22172,1.01226,0.73786,0.54011,0.4794,0.35795,0.20117,0.47166,0.22921,0.39834,0.74473,0.68803,0.7116,0.74009,0.75943,0.7381,0.82174,1.11322,1.08004,0.98092,0.80685,0.78632,0.82595,0.89705,0.99359,0.99375,0.86009,0.81784,0.85016,0.71676,0.76762,0.53252,0.45211,0.29068,0.30968,0.38345,0.40136,0.52332,0.53603,0.60329,0.78947,1.01388
1.37915,1.82324,1.77344,1.77276,1.89577,1.66101,1.60551,1.41995,1.22269,0.95893,0.76869,0.71084,0.5787,0.41771,0.67539,0.44305,0.57513,0.90738,0.84635,0.86426,0.89383,0.91288,0.88923,0.97017,1.24396,1.20896,1.1103,0.94739,0.92115,0.955,1.01735,1.10657,1.10537,0.97753,0.93672,0.96682,0.83675,0.88532,0.6543,0.57445,0.41246,0.42877,0.49794,0.51424,0.63114,0.64472,0.70985,0.88963
1.0345,1.39708,1.83761,1.83591,1.83113,1.93667,1.73265,1.67208,1.49542,1.30904,1.05598,0.87112,0.81429,0.67903,0.51445,0.7599,0.53922,0.65516,0.97783,0.91381,0.92902,0.95725,0.9751,0.94965,1.02804,1.29178,1.25853,1.16305,1.00512,0.97776,1.00961,1.06999,1.15642,1.15276,1.02691,0.98653,1.01571,0.88754,0.93539,0.70471,0.62647,0.46455,0.47926,0.54556,0.56055,0.67536,0.68915,0.75282
1.91301,1.83882,1.85056,2.08352,2.03408,2.01317,2.08359,1.94125,1.88711,1.7329,1.56967,1.33711,1.16934,1.11647,0.98088,0.81606,1.02078,0.81893,0.8937,1.19388,1.12605,1.13388,1.16086,1.17517,1.1458,1.21818,1.4576,1.4251,1.33196,1.18166,1.1494,1.17627,1.22565,1.3014,1.29796,1.18372,1.14412,1.16986,1.049,1.09356,0.86901,0.79703,0.6341,0.64672,0.70692,0.71839,0.82718,0.84205
0.52247,1.37743,1.44583,1.60869,1.93058,1.90821,1.90847,2.00706,1.86901,1.8222,1.67868,1.53496,1.31807,1.16151,1.11434,0.99316,0.83396,1.02548,0.83104,0.90228,1.19065,1.12837,1.13591,1.1604,1.17451,1.14624,1.21381,1.44183,1.40863,1.32187,1.17416,1.14288,1.1726,1.22025,1.29333,1.28922,1.17849,1.141,1.16573,1.04976,1.09117,0.87538,0.80521,0.648,0.65992,0.71683,0.72782,0.8331
-0.53729,0.03012,0.97682,1.0801,1.29845,1.69831,1.77231,1.79847,1.92175,1.78061,1.7265,1.58598,1.43815,1.21074,1.05298,1.00383,0.88593,0.72768,0.92698,0.74095,0.81847,1.10924,1.05022,1.05996,1.08154,1.09577,1.06948,1.13645,1.3669,1.33881,1.25609,1.11107,1.08378,1.11735,1.16853,1.24357,1.23836,1.12503,1.08722,1.11181,0.99496,1.03435,0.82257,0.752,0.59699,0.61014,0.66657,0.67792
-0.36222,-0.62047,-0.20769,0.73209,0.87681,1.13921,1.56723,1.69464,1.73449,1.8909,1.7386,1.68293,1.53961,1.38936,1.15386,0.99333,0.94088,0.8232,0.66326,0.86514,0.68003,0.76087,1.05381,0.99541,1.00803,1.03231,1.04778,1.02413,1.09259,1.32577,1.3004,1.21726,1.07059,1.04501,1.08167,1.13481,1.2114,1.20577,1.09398,1.05571,1.08097,0.96335,1.00363,0.79141,0.7206,0.5671,0.57881,0.63508
0.93256,0.48905,0.13971,0.27345,0.97106,1.07774,1.29604,1.70517,1.80656,1.81775,1.95601,1.79408,1.73824,1.60151,1.46539,1.25091,1.09952,1.04963,0.93616,0.78327,0.96785,0.79005,0.85891,1.14482,1.08168,1.09438,1.12022,1.13889,1.11254,1.18216,1.41362,1.38542,1.29783,1.15156,1.12025,1.15548,1.20887,1.28424,1.27903,1.16736,1.12862,1.15447,1.03356,1.07484,0.85831,0.78892,0.63308,0.64309
1.25954,1.39414,1.16171,0.84537,0.83517,1.36455,1.42318,1.55041,1.87114,1.98371,2.02875,2.13176,1.96693,1.90415,1.77422,1.65414,1.44897,1.30278,1.25463,1.14451,1.00007,1.15668,0.99216,1.04808,1.3148,1.25011,1.25899,1.2833,1.30282,1.27119,1.33495,1.54429,1.51129,1.42541,1.29019,1.25374,1.27738,1.3218,1.38826,1.38207,1.27981,1.2432,1.26596,1.15238,1.19003,0.98371,0.92211,0.76671
-0.43439,0.44602,0.68797,0.54095,0.33847,0.40018,0.91418,1.03414,1.24111,1.59337,1.75191,1.83296,1.96565,1.79766,1.7301,1.5888,1.45124,1.24473,1.09891,1.05454,0.94766,0.81022,0.97968,0.82536,0.89785,1.16542,1.10368,1.1136,1.1358,1.15262,1.12774,1.189,1.40436,1.37756,1.29507,1.16199,1.12616,1.16307,1.21265,1.28555,1.28199,1.17742,1.14251,1.1655,1.05,1.09091,0.88118,0.81967
-0.83197,-0.83899,-0.07165,0.20466,0.10045,-0.07196,4e-05,0.51122,0.64021,0.90687,1.32835,1.57291,1.67892,1.81607,1.6463,1.58484,1.43539,1.28804,1.06996,0.92236,0.87814,0.76904,0.63988,0.81888,0.66206,0.75473,1.04474,0.98411,0.99672,1.02205,1.03913,1.01681,1.08281,1.31298,1.28908,1.19686,1.05833,1.02656,1.06587,1.12,1.1974,1.19412,1.08388,1.04855,1.0739,0.95569,0.9995,0.78804
-0.01696,-0.53516,-0.7099,-0.14945,0.07626,-0.01311,-0.13554,-0.07008,0.38485,0.51191,0.76383,1.17963,1.4239,1.53677,1.69268,1.54106,1.49237,1.34777,1.20425,1.00034,0.8572,0.81251,0.70785,0.58623,0.76921,0.61822,0.71546,0.99435,0.93808,0.95425,0.98152,1.00006,0.98142,1.04606,1.27283,1.25019,1.15382,1.01716,0.98778,1.01771,1.07142,1.14615,1.14166,1.03413,0.99673,1.02086,0.90508,0.9483
-1.64381,-0.89919,-1.13432,-1.13034,-0.55983,-0.31145,-0.38065,-0.49621,-0.43316,-0.01026,0.11488,0.38088,0.82389,1.09797,1.21232,1.42329,1.2514,1.22233,1.07848,0.92351,0.72369,0.58939,0.5461,0.45036,0.33923,0.52851,0.38069,0.49299,0.77922,0.7304,0.75254,0.77829,0.79403,0.77749,0.84256,1.07192,1.0509,0.9646,0.82679,0.80736,0.8467,0.90546,0.98401,0.97887,0.86499,0.82832,0.85411,0.7399
-0.65673,-1.59634,-1.06281,-1.27184,-1.24774,-0.71143,-0.46322,-0.5255,-0.63104,-0.57244,-0.16473,-0.04108,0.22698,0.68589,0.97811,1.09821,1.33148,1.15716,1.13668,0.98845,0.82677,0.62625,0.49378,0.45151,0.35841,0.24924,0.44301,0.29735,0.41395,0.7056,0.65761,0.6813,0.70554,0.71901,0.70358,0.76939,1.00199,0.98027,0.90062,0.75764,0.74176,0.78271,0.84302,0.92327,0.91797,0.80087,0.76431,0.79023
-0.94681,-1.00324,-1.69243,-1.22261,-1.39309,-1.35344,-0.8364,-0.58743,-0.64199,-0.7441,-0.68976,-0.29098,-0.16844,0.0998,0.56143,0.86605,0.99159,1.24498,1.06816,1.05244,0.90057,0.73302,0.53147,0.40131,0.35949,0.27162,0.16465,0.35586,0.20932,0.3319,0.6291,0.5836,0.60887,0.63182,0.64527,0.63065,0.69786,0.93437,0.91254,0.83512,0.6895,0.67757,0.71933,0.78144,0.86383,0.85779,0.73737,0.70036
-1.01042,-1.24114,-1.22386,-1.6996,-1.37077,-1.54489,-1.48317,-0.96648,-0.72154,-0.76714,-0.86181,-0.80814,-0.43084,-0.31184,-0.05453,0.40665,0.71998,0.84892,1.12789,0.949,0.93959,0.78723,0.61836,0.41754,0.29222,0.25235,0.17013,0.06762,0.25555,0.11487,0.2395,0.53936,0.4968,0.52354,0.54516,0.55817,0.54362,0.6101,0.84629,0.82559,0.75263,0.60549,0.59758,0.64186,0.70602,0.79008,0.78384,0.66189
-0.33144,-0.83911,-1.06731,-1.13846,-1.58682,-1.39386,-1.61591,-1.57777,-1.04008,-0.7857,-0.82518,-0.92191,-0.86145,-0.48865,-0.37178,-0.12819,0.31476,0.6182,0.75101,1.03581,0.86529,0.85963,0.71139,0.54556,0.34786,0.22701,0.18902,0.11215,0.01499,0.198,0.06684,0.19053,0.48252,0.44404,0.47012,0.49204,0.50543,0.49144,0.55644,0.7871,0.76573,0.69648,0.55215,0.54687,0.5903,0.65299,0.73592,0.73065
0.35655,-0.11183,-0.56784,-0.79309,-0.90012,-1.34266,-1.22032,-1.4691,-1.48825,-0.99719,-0.74675,-0.78982,-0.88401,-0.81542,-0.4527,-0.33889,-0.10735,0.31462,0.61239,0.74438,1.02023,0.85782,0.85271,0.70861,0.54564,0.35258,0.23426,0.19653,0.11982,0.0218,0.20296,0.07737,0.20102,0.48959,0.45093,0.47677,0.4979,0.50894,0.49421,0.55857,0.78538,0.76337,0.69607,0.55452,0.54716,0.59065,0.65126,0.73267
-0.41674,-0.12144,-0.34478,-0.66593,-0.84474,-0.9367,-1.32829,-1.2235,-1.45453,-1.50237,-1.04224,-0.79951,-0.8403,-0.93168,-0.86141,-0.5111,-0.39874,-0.16819,0.24671,0.54454,0.67824,0.95858,0.79654,0.79249,0.65131,0.4917,0.30012,0.18446,0.14679,0.07315,-0.02267,0.15883,0.03428,0.16055,0.44986,0.4115,0.43802,0.45986,0.47106,0.45579,0.52049,0.74867,0.72748,0.66115,0.5193,0.51402,0.55616,0.61663
-1.25297,-1.15724,-0.90324,-0.95684,-1.13771,-1.23845,-1.29718,-1.57125,-1.46665,-1.68939,-1.68949,-1.24752,-1.00744,-1.03214,-1.11215,-1.04777,-0.71706,-0.60592,-0.3769,0.02798,0.32979,0.46993,0.77874,0.61178,0.6103,0.46925,0.30793,0.11359,0.00166,-0.03182,-0.09878,-0.18906,-0.00449,-0.13465,-0.0052,0.28523,0.24936,0.27885,0.30444,0.31583,0.30231,0.37095,0.6075,0.58921,0.52647,0.38094,0.38132,0.42543
-1.07214,-1.4207,-1.41614,-1.27677,-1.29548,-1.42648,-1.50026,-1.575,-1.80414,-1.71571,-1.85917,-1.8501,-1.43512,-1.20914,-1.22177,-1.28248,-1.215,-0.90989,-0.8051,-0.58931,-0.1958,0.11531,0.25959,0.59224,0.43343,0.43873,0.30283,0.14281,-0.04903,-0.15603,-0.18579,-0.24529,-0.32693,-0.14809,-0.27745,-0.14832,0.14074,0.11022,0.13979,0.16626,0.17876,0.16777,0.23689,0.4723,0.4554,0.39581,0.25201,0.25352
-0.3685,-1.00659,-1.34787,-1.34677,-1.2535,-1.30909,-1.43663,-1.52384,-1.58894,-1.80869,-1.72688,-1.9022,-1.87551,-1.49028,-1.28981,-1.29719,-1.34322,-1.27747,-0.99277,-0.89724,-0.69379,-0.32036,-0.02291,0.12428,0.46178,0.31553,0.31888,0.18881,0.03451,-0.15064,-0.25684,-0.28462,-0.34274,-0.42476,-0.25098,-0.37735,-0.24881,0.0352,0.00321,0.03093,0.05744,0.06945,0.05932,0.12769,0.36369,0.34539,0.292,0.14983
-0.87427,-0.81602,-1.1811,-1.44655,-1.4541,-1.39285,-1.46049,-1.57004,-1.62449,-1.67433,-1.88926,-1.84894,-1.95914,-1.95454,-1.60736,-1.43377,-1.4419,-1.47663,-1.41392,-1.14132,-1.04878,-0.85223,-0.49201,-0.20047,-0.05863,0.29635,0.15368,0.16148,0.03515,-0.11696,-0.3009,-0.4046,-0.43215,-0.48621,-0.56551,-0.38835,-0.51605,-0.3854,-0.09967,-0.12812,-0.10031,-0.07154,-0.05912,-0.0677,0.00267,0.24533,0.22862,0.17996
1.08694,0.42363,0.06368,-0.33861,-0.67037,-0.73171,-0.717,-0.83504,-0.99122,-1.1114,-1.17971,-1.44026,-1.45109,-1.57152,-1.59688,-1.27836,-1.10544,-1.12574,-1.18378,-1.13251,-0.84557,-0.75636,-0.56761,-0.19755,0.08662,0.22419,0.55603,0.40962,0.41184,0.28864,0.14194,-0.04646,-0.15769,-0.18891,-0.25588,-0.34236,-0.15884,-0.29152,-0.16618,0.11643,0.08663,0.11228,0.13641,0.14445,0.13278,0.2013,0.43282,0.41533
-1.37219,0.38611,-0.15847,-0.36724,-0.67377,-0.93165,-0.97274,-0.95623,-1.05697,-1.19392,-1.2944,-1.34889,-1.57395,-1.59134,-1.68945,-1.69525,-1.39066,-1.23647,-1.25229,-1.30004,-1.25086,-0.98166,-0.89454,-0.71078,-0.36431,-0.09408,0.03281,0.36364,0.23053,0.23918,0.12171,-0.02098,-0.20202,-0.30887,-0.3369,-0.39931,-0.4821,-0.29828,-0.42733,-0.3022,-0.02634,-0.05571,-0.02864,-0.00262,0.00363,-0.00688,0.06033,0.29205
-2.25847,-2.12191,-0.27723,-0.67656,-0.76632,-1.01218,-1.21495,-1.23857,-1.21988,-1.31188,-1.42737,-1.50969,-1.55008,-1.73835,-1.77073,-1.84729,-1.83569,-1.54891,-1.41097,-1.42046,-1.45572,-1.41025,-1.15746,-1.07072,-0.88513,-0.54965,-0.28334,-0.15786,0.18193,0.05201,0.06611,-0.05058,-0.19348,-0.37217,-0.4758,-0.50013,-0.55558,-0.63219,-0.45206,-0.57931,-0.44918,-0.17626,-0.20302,-0.17307,-0.14722,-0.14051,-0.14895,-0.08116
-1.32814,-2.10384,-2.22569,-0.59504,-0.90865,-0.9475,-1.15955,-1.34051,-1.35737,-1.33952,-1.43093,-1.53743,-1.60985,-1.64113,-1.80847,-1.84211,-1.92205,-1.90502,-1.62301,-1.48868,-1.49478,-1.52229,-1.47788,-1.23521,-1.14937,-0.96579,-0.64065,-0.38572,-0.26532,0.07706,-0.05106,-0.03391,-0.14939,-0.28989,-0.46326,-0.56339,-0.58525,-0.63726,-0.70901,-0.53317,-0.65873,-0.52824,-0.25852,-0.28512,-0.25457,-0.2282,-0.22016,-0.22808
-0.70789,-1.24692,-1.7984,-2.00296,-0.73884,-1.0237,-1.04564,-1.23858,-1.40593,-1.42107,-1.39897,-1.47462,-1.57184,-1.63476,-1.66175,-1.81857,-1.84847,-1.9279,-1.90333,-1.64469,-1.51997,-1.52371,-1.54822,-1.50264,-1.27031,-1.18641,-1.0069,-0.69207,-0.44692,-0.32532,0.00996,-0.11154,-0.09316,-0.20601,-0.34408,-0.51284,-0.60977,-0.63041,-0.67987,-0.74804,-0.58011,-0.70167,-0.57068,-0.30797,-0.33366,-0.30324,-0.27642,-0.26771
-1.00065,-1.07993,-1.35723,-1.7735,-2.00022,-0.96124,-1.23504,-1.24456,-1.4126,-1.57041,-1.57102,-1.54841,-1.6021,-1.69105,-1.75314,-1.77077,-1.90479,-1.91042,-2.00622,-1.97477,-1.72136,-1.59766,-1.59933,-1.61913,-1.57092,-1.34582,-1.26109,-1.08367,-0.77526,-0.53788,-0.41441,-0.08352,-0.20356,-0.18242,-0.29348,-0.42636,-0.58854,-0.68296,-0.70227,-0.74723,-0.81246,-0.64744,-0.76306,-0.63009,-0.37448,-0.40017,-0.37099,-0.34392
0.50617,-0.39586,-0.66392,-0.96869,-1.39225,-1.66155,-0.80759,-1.08769,-1.14017,-1.34052,-1.51311,-1.51852,-1.48938,-1.53088,-1.61131,-1.67277,-1.6927,-1.81946,-1.83668,-1.94255,-1.9097,-1.66769,-1.54423,-1.54659,-1.56526,-1.51779,-1.2933,-1.20997,-1.03707,-0.73778,-0.50592,-0.38257,-0.05542,-0.17372,-0.15485,-0.26502,-0.39684,-0.55839,-0.65246,-0.6714,-0.71665,-0.7792,-0.61626,-0.72971,-0.60052,-0.34801,-0.37525,-0.34668
0.9555,0.80486,0.08373,-0.22395,-0.54604,-1.00674,-1.31578,-0.57982,-0.84938,-0.94607,-1.17208,-1.35328,-1.3698,-1.34391,-1.39028,-1.47276,-1.53348,-1.56384,-1.69305,-1.7055,-1.81179,-1.78305,-1.54953,-1.42672,-1.4346,-1.46282,-1.41934,-1.19926,-1.11951,-0.95058,-0.6575,-0.42721,-0.30351,0.01806,-0.09799,-0.08189,-0.19122,-0.32206,-0.48559,-0.58058,-0.60098,-0.64926,-0.71271,-0.55,-0.66356,-0.53669,-0.28673,-0.31633
-0.81097,-0.15751,0.03208,-0.4061,-0.60499,-0.83482,-1.2193,-1.45428,-0.79245,-1.0333,-1.09528,-1.28963,-1.45253,-1.45626,-1.42627,-1.46866,-1.54288,-1.5988,-1.62556,-1.74238,-1.75018,-1.85016,-1.81577,-1.59329,-1.47574,-1.48539,-1.51135,-1.47076,-1.26754,-1.19365,-1.03277,-0.75232,-0.52869,-0.41591,-0.10004,-0.21583,-0.19946,-0.30506,-0.42937,-0.58528,-0.67441,-0.69246,-0.73318,-0.79259,-0.63294,-0.74199,-0.6196,-0.3761
-0.36051,-0.82324,-0.43735,-0.30476,-0.60983,-0.75146,-0.94001,-1.28157,-1.51041,-0.90297,-1.12646,-1.17489,-1.34101,-1.48945,-1.49216,-1.45374,-1.48489,-1.5478,-1.59842,-1.62444,-1.74092,-1.75431,-1.85759,-1.83373,-1.62544,-1.51356,-1.52667,-1.54963,-1.50784,-1.30583,-1.23242,-1.07109,-0.79193,-0.57385,-0.46635,-0.15841,-0.26767,-0.24875,-0.35199,-0.4718,-0.62204,-0.70801,-0.72445,-0.76262,-0.82069,-0.66972,-0.77816,-0.66273
2.15546,1.938,1.62793,1.7108,1.73568,1.42308,1.2347,0.99551,0.58158,0.19052,0.58841,0.3233,0.12411,-0.15303,-0.36075,-0.40951,-0.40886,-0.48623,-0.59375,-0.68232,-0.75485,-0.9548,-0.96009,-1.10171,-1.14797,-0.92059,-0.79085,-0.80796,-0.85904,-0.82939,-0.60435,-0.53106,-0.37821,-0.09771,0.11835,0.22974,0.49603,0.38641,0.38953,0.28036,0.1543,-0.00118,-0.09695,-0.12283,-0.18386,-0.25997,-0.103,-0.21536
-1.14139,1.59478,1.34569,1.05429,1.17219,1.21044,0.94891,0.77572,0.53522,0.15648,-0.17279,0.25036,-0.02323,-0.16472,-0.41224,-0.59872,-0.63757,-0.63403,-0.69586,-0.7913,-0.87382,-0.93761,-1.12432,-1.12245,-1.25886,-1.30055,-1.08807,-0.96228,-0.97536,-1.02265,-0.99118,-0.77137,-0.69904,-0.54471,-0.26294,-0.0426,0.06714,0.34477,0.2345,0.24199,0.13059,0.00481,-0.15148,-0.24559,-0.26978,-0.32669,-0.39997,-0.23927
-0.75466,-1.17657,1.03527,0.78965,0.53758,0.65747,0.70473,0.49847,0.35846,0.15731,-0.16774,-0.46003,-0.04163,-0.30645,-0.40658,-0.63226,-0.80568,-0.83771,-0.82919,-0.89028,-0.97449,-1.04978,-1.10426,-1.27688,-1.27967,-1.41851,-1.45421,-1.23992,-1.11484,-1.13038,-1.17789,-1.14589,-0.92793,-0.85319,-0.69733,-0.41469,-0.18588,-0.08092,0.20374,0.09412,0.10601,-0.00155,-0.12635,-0.28461,-0.37623,-0.39586,-0.4455,-0.51576
-0.79294,-1.12491,-1.38649,0.73498,0.51088,0.28679,0.40467,0.43862,0.24852,0.12303,-0.05805,-0.34761,-0.61327,-0.21981,-0.45795,-0.53698,-0.73279,-0.89107,-0.9183,-0.90607,-0.96086,-1.03636,-1.10494,-1.15282,-1.31457,-1.32233,-1.45528,-1.49451,-1.29076,-1.16972,-1.18589,-1.22894,-1.1976,-0.98821,-0.91558,-0.76639,-0.49831,-0.27197,-0.17298,0.10575,0.00165,0.01211,-0.09127,-0.21029,-0.36365,-0.45148,-0.47046,-0.51355
-1.40553,-1.35246,-1.45747,-1.64894,0.4585,0.24075,0.02549,0.15096,0.18825,-0.00396,-0.12579,-0.29921,-0.56893,-0.80575,-0.41712,-0.63869,-0.70022,-0.8769,-1.03053,-1.05285,-1.03474,-1.08657,-1.15746,-1.2195,-1.25626,-1.40641,-1.41787,-1.55103,-1.58825,-1.39181,-1.27157,-1.2879,-1.32507,-1.2901,-1.08878,-1.01603,-0.86775,-0.60533,-0.38313,-0.28769,-0.00455,-0.10716,-0.09506,-0.19501,-0.31292,-0.46219,-0.54633,-0.56357
-1.80601,-1.88724,-1.76386,-1.72658,-1.85987,0.19649,-0.00547,-0.19983,-0.06835,-0.03204,-0.22175,-0.33703,-0.50137,-0.75123,-0.96877,-0.59612,-0.79829,-0.84588,-1.00833,-1.15566,-1.17314,-1.14852,-1.1958,-1.26139,-1.31701,-1.34725,-1.48864,-1.4985,-1.62767,-1.66411,-1.47881,-1.36505,-1.38082,-1.41039,-1.37421,-1.18025,-1.10827,-0.96202,-0.70482,-0.48803,-0.39585,-0.11137,-0.21186,-0.19965,-0.29728,-0.41205,-0.55586,-0.63687
-0.35159,-1.2527,-1.52285,-1.56035,-1.679,-1.87889,0.11835,-0.07905,-0.26632,-0.13404,-0.09921,-0.28586,-0.39695,-0.5517,-0.79338,-0.9984,-0.63845,-0.8298,-0.87789,-1.031,-1.17398,-1.18871,-1.16256,-1.207,-1.27097,-1.32428,-1.35295,-1.49119,-1.49959,-1.62624,-1.66487,-1.486,-1.37369,-1.38898,-1.41544,-1.38041,-1.18939,-1.11788,-0.97484,-0.72312,-0.51486,-0.42439,-0.14256,-0.24158,-0.22948,-0.32503,-0.43681,-0.57663
-0.04538,-0.30712,-0.93138,-1.24897,-1.38688,-1.60859,-1.88954,0.08182,-0.10239,-0.28488,-0.15269,-0.11922,-0.30622,-0.41342,-0.56456,-0.81043,-1.01357,-0.66692,-0.83859,-0.88865,-1.0364,-1.17952,-1.19383,-1.16663,-1.20989,-1.2729,-1.32362,-1.35169,-1.48852,-1.49706,-1.627,-1.66515,-1.48592,-1.37519,-1.38944,-1.41597,-1.38104,-1.18973,-1.11839,-0.97526,-0.72532,-0.51979,-0.42847,-0.15038,-0.24791,-0.2376,-0.33213,-0.44178
-0.42369,-0.36382,-0.5005,-0.95292,-1.20705,-1.34421,-1.55605,-1.86076,-0.01657,-0.18817,-0.35587,-0.22493,-0.19297,-0.37004,-0.47459,-0.6173,-0.85254,-1.04251,-0.7109,-0.87764,-0.9215,-1.06458,-1.20424,-1.21822,-1.18811,-1.22971,-1.29006,-1.33829,-1.36481,-1.49743,-1.51076,-1.64483,-1.68613,-1.51101,-1.40213,-1.41682,-1.44094,-1.40235,-1.2133,-1.14251,-1.00029,-0.75176,-0.54982,-0.45849,-0.18604,-0.28094,-0.27195,-0.36446
0.7206,0.14254,-0.01314,-0.19269,-0.6189,-0.90878,-1.08207,-1.30955,-1.60027,0.07431,-0.093,-0.25894,-0.1353,-0.10806,-0.27924,-0.38695,-0.52764,-0.76099,-0.95244,-0.6268,-0.78848,-0.83799,-0.98143,-1.11697,-1.13428,-1.11106,-1.15496,-1.21666,-1.26654,-1.29502,-1.4313,-1.44575,-1.57446,-1.61859,-1.44654,-1.33788,-1.35241,-1.37841,-1.34484,-1.15716,-1.08813,-0.9495,-0.70313,-0.50192,-0.41127,-0.14192,-0.23759,-0.23097
1.69226,1.72691,1.24224,0.93062,0.69171,0.26919,-0.09442,-0.39692,-0.70579,-1.00217,0.48871,0.33324,0.16028,0.2637,0.28514,0.10938,-0.00082,-0.14344,-0.38911,-0.61315,-0.29094,-0.46899,-0.55348,-0.70726,-0.84516,-0.86793,-0.85317,-0.90582,-0.9696,-1.02659,-1.06421,-1.20794,-1.22401,-1.34376,-1.38883,-1.21626,-1.11191,-1.12511,-1.15781,-1.13092,-0.94853,-0.88383,-0.75091,-0.50836,-0.30658,-0.21733,0.03953,-0.05695
0.9855,1.69484,1.79559,1.48834,1.18811,0.98656,0.60758,0.28264,-0.0193,-0.37778,-0.69298,0.67567,0.52535,0.35383,0.4501,0.46554,0.29105,0.18204,0.04231,-0.20326,-0.43064,-0.10961,-0.28898,-0.39203,-0.54505,-0.68669,-0.71092,-0.69881,-0.75577,-0.82097,-0.88084,-0.92236,-1.07174,-1.08694,-1.20894,-1.25708,-1.07943,-0.97317,-0.98539,-1.02026,-0.99632,-0.8134,-0.74923,-0.61948,-0.37942,-0.18694,-0.09898,0.14397
1.76691,1.83436,2.14909,2.17332,2.09347,1.92368,1.79937,1.53902,1.20632,0.92383,0.55403,0.24347,1.26611,1.12496,0.9588,1.03291,1.04759,0.89374,0.79508,0.66536,0.4212,0.18356,0.46499,0.29698,0.1588,-0.00511,-0.16168,-0.19121,-0.18901,-0.25591,-0.33567,-0.40488,-0.46826,-0.64413,-0.66678,-0.79121,-0.85448,-0.67255,-0.56708,-0.58578,-0.63226,-0.6156,-0.43061,-0.36981,-0.2503,-0.01501,0.17515,0.26626
1.26998,1.76333,1.8796,2.17491,2.21479,2.19684,2.10825,2.02972,1.82458,1.4825,1.20718,0.87631,0.56404,1.47318,1.35528,1.18989,1.25824,1.2813,1.13475,1.04113,0.92126,0.67882,0.44738,0.70115,0.53351,0.38359,0.21643,0.05449,0.02537,0.0272,-0.04185,-0.12623,-0.20157,-0.27354,-0.46113,-0.48344,-0.61301,-0.68729,-0.50073,-0.39329,-0.4148,-0.46424,-0.44844,-0.26003,-0.20049,-0.08258,0.15508,0.34422
1.74761,1.82297,2.12471,2.16911,2.41264,2.48019,2.45013,2.41597,2.35649,2.24099,1.97067,1.74919,1.49335,1.24757,1.87111,1.80114,1.63959,1.68669,1.7302,1.61685,1.52628,1.43446,1.23061,1.01768,1.21342,1.06883,0.90292,0.73532,0.57532,0.54098,0.54342,0.47656,0.38722,0.3088,0.22005,0.02029,-0.00966,-0.14584,-0.24317,-0.05247,0.05147,0.02587,-0.03047,-0.01975,0.16416,0.22003,0.32795,0.55139
0.01619,1.52591,1.67363,1.99615,2.03388,2.22595,2.28937,2.27125,2.2168,2.16485,2.04491,1.81249,1.62446,1.38034,1.14404,1.76409,1.68039,1.53166,1.57765,1.609,1.49902,1.41244,1.32222,1.12979,0.9335,1.1254,0.99055,0.8434,0.68927,0.53963,0.50738,0.50803,0.44411,0.35752,0.28267,0.19592,0.00121,-0.02125,-0.15394,-0.2484,-0.06368,0.03468,0.01025,-0.04326,-0.03396,0.14407,0.19747,0.30498
